   TIME     MODE     Q              P     KINETIC      POTENTIAL          TOTAL
 2149.5000  L 1      1.774294  0.098964   0.00791      -56.52878      -56.52087
 2149.7500  L 1      1.799629  0.103733   0.00805      -56.52892      -56.52087
 2150.0000  L 1      1.826161  0.108517   0.00823      -56.52910      -56.52087
 2150.2500  L 1      1.853877  0.113172   0.00845      -56.52932      -56.52087
 2150.5000  L 1      1.882725  0.117554   0.00870      -56.52957      -56.52087
 2150.7500  L 1      1.912620  0.121519   0.00897      -56.52984      -56.52087
 2151.0000  L 1      1.943439  0.124932   0.00922      -56.53010      -56.52087
 2151.2500  L 1      1.975030  0.127672   0.00945      -56.53032      -56.52087
 2151.5000  L 1      2.007211  0.129636   0.00961      -56.53049      -56.52087
 2151.7500  L 1      2.039777  0.130741   0.00970      -56.53057      -56.52087
 2152.0000  L 1      2.072505  0.130927   0.00969      -56.53057      -56.52087
 2152.2500  L 1      2.105160  0.130156   0.00958      -56.53046      -56.52087
 2152.5000  L 1      2.137502  0.128414   0.00937      -56.53024      -56.52087
 2152.7500  L 1      2.169287  0.125708   0.00905      -56.52993      -56.52087
 2153.0000  L 1      2.200277  0.122063   0.00865      -56.52952      -56.52087
 2153.2500  L 1      2.230243  0.117522   0.00818      -56.52905      -56.52087
 2153.5000  L 1      2.258968  0.112144   0.00766      -56.52853      -56.52087
 2153.7500  L 1      2.286251  0.106001   0.00711      -56.52798      -56.52087
 2154.0000  L 1      2.311911  0.099172   0.00655      -56.52742      -56.52087
 2154.2500  L 1      2.335788  0.091750   0.00601      -56.52688      -56.52087
 2154.5000  L 1      2.357744  0.083830   0.00549      -56.52636      -56.52087
 2154.7500  L 1      2.377670  0.075516   0.00501      -56.52588      -56.52087
 2155.0000  L 1      2.395478  0.066916   0.00458      -56.52545      -56.52087
 2155.2500  L 1      2.411113  0.058138   0.00420      -56.52508      -56.52087
 2155.5000  L 1      2.424542  0.049296   0.00387      -56.52475      -56.52087
 2155.7500  L 1      2.435765  0.040504   0.00359      -56.52446      -56.52087
 2156.0000  L 1      2.444807  0.031874   0.00334      -56.52421      -56.52087
 2156.2500  L 1      2.451724  0.023517   0.00311      -56.52399      -56.52087
 2156.5000  L 1      2.456597  0.015540   0.00290      -56.52377      -56.52087
 2156.7500  L 1      2.459534  0.008044   0.00268      -56.52355      -56.52087
 2157.0000  L 1      2.460666  0.001120   0.00245      -56.52333      -56.52087
 2157.2500  L 1      2.460148 -0.005151   0.00221      -56.52308      -56.52087
 2157.5000  L 1      2.458150 -0.010706   0.00194      -56.52281      -56.52087
 2157.7500  L 1      2.454858 -0.015497   0.00165      -56.52252      -56.52087
 2158.0000  L 1      2.450467 -0.019499   0.00136      -56.52223      -56.52087
 2158.2500  L 1      2.445175 -0.022713   0.00107      -56.52194      -56.52087
 2158.5000  L 1      2.439175 -0.025164   0.00081      -56.52168      -56.52087
 2158.7500  L 1      2.432653 -0.026905   0.00060      -56.52147      -56.52087
 2159.0000  L 1      2.425778 -0.028013   0.00047      -56.52134      -56.52087
 2159.2500  L 1      2.418695 -0.028587   0.00044      -56.52131      -56.52087
 2159.5000  L 1      2.411523 -0.028742   0.00052      -56.52140      -56.52087
 2159.7500  L 1      2.404349 -0.028616   0.00074      -56.52161      -56.52087
 2160.0000  L 1      2.397226 -0.028361   0.00108      -56.52196      -56.52087
 2160.2500  L 1      2.390166 -0.028130   0.00155      -56.52243      -56.52087
 2160.5000  L 1      2.383146 -0.028068   0.00213      -56.52300      -56.52087
 2160.7500  L 1      2.376108 -0.028305   0.00278      -56.52365      -56.52087
 2161.0000  L 1      2.368960 -0.028956   0.00347      -56.52435      -56.52087
 2161.2500  L 1      2.361589 -0.030113   0.00418      -56.52506      -56.52087
 2161.5000  L 1      2.353857 -0.031844   0.00487      -56.52574      -56.52087
 2161.7500  L 1      2.345617 -0.034188   0.00551      -56.52638      -56.52087
 2162.0000  L 1      2.336712 -0.037160   0.00607      -56.52694      -56.52087
 2162.2500  L 1      2.326987 -0.040752   0.00654      -56.52741      -56.52087
 2162.5000  L 1      2.316289 -0.044932   0.00691      -56.52778      -56.52087
 2162.7500  L 1      2.304477 -0.049650   0.00719      -56.52806      -56.52087
 2163.0000  L 1      2.291426 -0.054841   0.00737      -56.52825      -56.52087
 2163.2500  L 1      2.277025 -0.060429   0.00748      -56.52836      -56.52087
 2163.5000  L 1      2.261187 -0.066327   0.00754      -56.52841      -56.52087
 2163.7500  L 1      2.243844 -0.072443   0.00756      -56.52843      -56.52087
 2164.0000  L 1      2.224956 -0.078682   0.00756      -56.52844      -56.52087
 2164.2500  L 1      2.204502 -0.084946   0.00758      -56.52845      -56.52087
 2164.5000  L 1      2.182489 -0.091140   0.00761      -56.52848      -56.52087
 2164.7500  L 1      2.158947 -0.097166   0.00767      -56.52855      -56.52087
 2165.0000  L 1      2.133929 -0.102930   0.00778      -56.52865      -56.52087
 2165.2500  L 1      2.107512 -0.108341   0.00793      -56.52880      -56.52087
 2165.5000  L 1      2.079795 -0.113312   0.00811      -56.52898      -56.52087
 2165.7500  L 1      2.050900 -0.117760   0.00832      -56.52919      -56.52087
 2166.0000  L 1      2.020966 -0.121607   0.00854      -56.52941      -56.52087
 2166.2500  L 1      1.990153 -0.124782   0.00874      -56.52962      -56.52087
 2166.5000  L 1      1.958636 -0.127225   0.00892      -56.52979      -56.52087
 2166.7500  L 1      1.926606 -0.128883   0.00904      -56.52992      -56.52087
 2167.0000  L 1      1.894263 -0.129717   0.00909      -56.52996      -56.52087
 2167.2500  L 1      1.861819 -0.129703   0.00905      -56.52992      -56.52087
 2167.5000  L 1      1.829484 -0.128833   0.00891      -56.52979      -56.52087
 2167.7500  L 1      1.797473 -0.127119   0.00868      -56.52955      -56.52087
 2168.0000  L 1      1.765993 -0.124595   0.00835      -56.52922      -56.52087
 2168.2500  L 1      1.735240 -0.121315   0.00795      -56.52882      -56.52087
 2168.5000  L 1      1.705393 -0.117357   0.00750      -56.52838      -56.52087
 2168.7500  L 1      1.676610 -0.112818   0.00704      -56.52791      -56.52087
 2169.0000  L 1      1.649023 -0.107815   0.00659      -56.52746      -56.52087
 2169.2500  L 1      1.622731 -0.102478   0.00619      -56.52706      -56.52087
 2169.5000  L 1      1.597800 -0.096948   0.00585      -56.52672      -56.52087
 2169.7500  L 1      1.574261 -0.091369   0.00560      -56.52647      -56.52087
 2170.0000  L 1      1.552108 -0.085883   0.00544      -56.52631      -56.52087
 2170.2500  L 1      1.531300 -0.080624   0.00536      -56.52623      -56.52087
 2170.5000  L 1      1.511767 -0.075708   0.00533      -56.52621      -56.52087
 2170.7500  L 1      1.493409 -0.071237   0.00535      -56.52622      -56.52087
 2171.0000  L 1      1.476106 -0.067286   0.00537      -56.52624      -56.52087
 2171.2500  L 1      1.459720 -0.063911   0.00536      -56.52624      -56.52087
 2171.5000  L 1      1.444102 -0.061144   0.00532      -56.52619      -56.52087
 2171.7500  L 1      1.429098 -0.058993   0.00520      -56.52608      -56.52087
 2172.0000  L 1      1.414557 -0.057450   0.00502      -56.52590      -56.52087
 2172.2500  L 1      1.400327 -0.056489   0.00477      -56.52564      -56.52087
 2172.5000  L 1      1.386269 -0.056071   0.00446      -56.52533      -56.52087
 2172.7500  L 1      1.372252 -0.056147   0.00411      -56.52498      -56.52087
 2173.0000  L 1      1.358161 -0.056657   0.00374      -56.52461      -56.52087
 2173.2500  L 1      1.343894 -0.057540   0.00337      -56.52425      -56.52087
 2173.5000  L 1      1.329366 -0.058728   0.00304      -56.52391      -56.52087
 2173.7500  L 1      1.314511 -0.060154   0.00275      -56.52363      -56.52087
 2174.0000  L 1      1.299276 -0.061747   0.00254      -56.52341      -56.52087
 2174.2500  L 1      1.283629 -0.063440   0.00241      -56.52328      -56.52087
 2174.5000  L 1      1.267554 -0.065166   0.00236      -56.52324      -56.52087
 2174.7500  L 1      1.251049 -0.066861   0.00240      -56.52327      -56.52087
 2175.0000  L 1      1.234131 -0.068463   0.00250      -56.52338      -56.52087
 2175.2500  L 1      1.216830 -0.069915   0.00267      -56.52354      -56.52087
 2175.5000  L 1      1.199191 -0.071164   0.00286      -56.52373      -56.52087
 2175.7500  L 1      1.181269 -0.072163   0.00306      -56.52393      -56.52087
 2176.0000  L 1      1.163134 -0.072872   0.00324      -56.52411      -56.52087
 2176.2500  L 1      1.144861 -0.073259   0.00337      -56.52425      -56.52087
 2176.5000  L 1      1.126534 -0.073301   0.00345      -56.52432      -56.52087
 2176.7500  L 1      1.108241 -0.072988   0.00344      -56.52432      -56.52087
 2177.0000  L 1      1.090071 -0.072321   0.00336      -56.52423      -56.52087
 2177.2500  L 1      1.072111 -0.071312   0.00320      -56.52408      -56.52087
 2177.5000  L 1      1.054443 -0.069991   0.00298      -56.52386      -56.52087
 2177.7500  L 1      1.037140 -0.068398   0.00273      -56.52361      -56.52087
 2178.0000  L 1      1.020265 -0.066586   0.00248      -56.52335      -56.52087
 2178.2500  L 1      1.003863 -0.064618   0.00225      -56.52313      -56.52087
 2178.5000  L 1      0.987964 -0.062568   0.00209      -56.52296      -56.52087
 2178.7500  L 1      0.972581 -0.060511   0.00200      -56.52288      -56.52087
 2179.0000  L 1      0.957703 -0.058529   0.00201      -56.52289      -56.52087
 2179.2500  L 1      0.943304 -0.056699   0.00212      -56.52299      -56.52087
 2179.5000  L 1      0.929335 -0.055095   0.00231      -56.52318      -56.52087
 2179.7500  L 1      0.915732 -0.053780   0.00256      -56.52343      -56.52087
 2180.0000  L 1      0.902417 -0.052804   0.00285      -56.52372      -56.52087
 2180.2500  L 1      0.889300 -0.052204   0.00313      -56.52401      -56.52087
 2180.5000  L 1      0.876283 -0.052004   0.00339      -56.52427      -56.52087
 2180.7500  L 1      0.863266 -0.052212   0.00360      -56.52447      -56.52087
 2181.0000  L 1      0.850145 -0.052827   0.00373      -56.52461      -56.52087
 2181.2500  L 1      0.836822 -0.053833   0.00379      -56.52466      -56.52087
 2181.5000  L 1      0.823200 -0.055209   0.00377      -56.52464      -56.52087
 2181.7500  L 1      0.809191 -0.056924   0.00368      -56.52455      -56.52087
 2182.0000  L 1      0.794714 -0.058943   0.00355      -56.52442      -56.52087
 2182.2500  L 1      0.779699 -0.061227   0.00339      -56.52426      -56.52087
 2182.5000  L 1      0.764083 -0.063734   0.00324      -56.52411      -56.52087
 2182.7500  L 1      0.747818 -0.066421   0.00311      -56.52398      -56.52087
 2183.0000  L 1      0.730862 -0.069247   0.00304      -56.52391      -56.52087
 2183.2500  L 1      0.713187 -0.072170   0.00303      -56.52391      -56.52087
 2183.5000  L 1      0.694773 -0.075151   0.00311      -56.52398      -56.52087
 2183.7500  L 1      0.675610 -0.078153   0.00327      -56.52414      -56.52087
 2184.0000  L 1      0.655697 -0.081142   0.00352      -56.52439      -56.52087
 2184.2500  L 1      0.635043 -0.084087   0.00384      -56.52471      -56.52087
 2184.5000  L 1      0.613660 -0.086962   0.00421      -56.52508      -56.52087
 2184.7500  L 1      0.591570 -0.089744   0.00462      -56.52550      -56.52087
 2185.0000  L 1      0.568797 -0.092416   0.00505      -56.52592      -56.52087
 2185.2500  L 1      0.545372 -0.094966   0.00547      -56.52634      -56.52087
 2185.5000  L 1      0.521326 -0.097387   0.00585      -56.52672      -56.52087
 2185.7500  L 1      0.496690 -0.099679   0.00618      -56.52705      -56.52087
 2186.0000  L 1      0.471498 -0.101846   0.00644      -56.52731      -56.52087
 2186.2500  L 1      0.445778 -0.103897   0.00663      -56.52750      -56.52087
 2186.5000  L 1      0.419559 -0.105846   0.00676      -56.52763      -56.52087
 2186.7500  L 1      0.392864 -0.107709   0.00683      -56.52771      -56.52087
 2187.0000  L 1      0.365712 -0.109503   0.00688      -56.52775      -56.52087
 2187.2500  L 1      0.338118 -0.111245   0.00691      -56.52779      -56.52087
 2187.5000  L 1      0.310093 -0.112950   0.00696      -56.52784      -56.52087
 2187.7500  L 1      0.281646 -0.114627   0.00706      -56.52793      -56.52087
 2188.0000  L 1      0.252782 -0.116282   0.00721      -56.52809      -56.52087
 2188.2500  L 1      0.223507 -0.117910   0.00743      -56.52831      -56.52087
 2188.5000  L 1      0.193830 -0.119501   0.00772      -56.52859      -56.52087
 2188.7500  L 1      0.163761 -0.121036   0.00806      -56.52893      -56.52087
 2189.0000  L 1      0.133318 -0.122487   0.00843      -56.52930      -56.52087
 2189.2500  L 1      0.102527 -0.123821   0.00880      -56.52967      -56.52087
 2189.5000  L 1      0.071421 -0.124998   0.00915      -56.53002      -56.52087
 2189.7500  L 1      0.040044 -0.125977   0.00943      -56.53031      -56.52087
 2190.0000  L 1      0.008453 -0.126713   0.00964      -56.53051      -56.52087
 2190.2500  L 1     -0.023287 -0.127163   0.00974      -56.53061      -56.52087
 2190.5000  L 1     -0.055100 -0.127289   0.00973      -56.53061      -56.52087
 2190.7500  L 1     -0.086900 -0.127053   0.00961      -56.53048      -56.52087
 2191.0000  L 1     -0.118592 -0.126424   0.00939      -56.53026      -56.52087
 2191.2500  L 1     -0.150076 -0.125376   0.00907      -56.52994      -56.52087
 2191.5000  L 1     -0.181243 -0.123889   0.00868      -56.52956      -56.52087
 2191.7500  L 1     -0.211982 -0.121950   0.00824      -56.52912      -56.52087
 2192.0000  L 1     -0.242179 -0.119552   0.00778      -56.52865      -56.52087
 2192.2500  L 1     -0.271719 -0.116693   0.00731      -56.52818      -56.52087
 2192.5000  L 1     -0.300487 -0.113378   0.00686      -56.52773      -56.52087
 2192.7500  L 1     -0.328371 -0.109620   0.00643      -56.52731      -56.52087
 2193.0000  L 1     -0.355261 -0.105433   0.00605      -56.52692      -56.52087
 2193.2500  L 1     -0.381053 -0.100841   0.00571      -56.52659      -56.52087
 2193.5000  L 1     -0.405650 -0.095871   0.00542      -56.52630      -56.52087
 2193.7500  L 1     -0.428959 -0.090554   0.00518      -56.52605      -56.52087
 2194.0000  L 1     -0.450901 -0.084928   0.00496      -56.52583      -56.52087
 2194.2500  L 1     -0.471401 -0.079032   0.00476      -56.52563      -56.52087
 2194.5000  L 1     -0.490398 -0.072911   0.00456      -56.52544      -56.52087
 2194.7500  L 1     -0.507841 -0.066612   0.00435      -56.52523      -56.52087
 2195.0000  L 1     -0.523692 -0.060181   0.00411      -56.52498      -56.52087
 2195.2500  L 1     -0.537924 -0.053669   0.00383      -56.52470      -56.52087
 2195.5000  L 1     -0.550523 -0.047122   0.00349      -56.52437      -56.52087
 2195.7500  L 1     -0.561485 -0.040587   0.00311      -56.52398      -56.52087
 2196.0000  L 1     -0.570819 -0.034102   0.00267      -56.52354      -56.52087
 2196.2500  L 1     -0.578542 -0.027704   0.00220      -56.52307      -56.52087
 2196.5000  L 1     -0.584679 -0.021418   0.00171      -56.52259      -56.52087
 2196.7500  L 1     -0.589261 -0.015263   0.00124      -56.52211      -56.52087
 2197.0000  L 1     -0.592321 -0.009248   0.00081      -56.52168      -56.52087
 2197.2500  L 1     -0.593895 -0.003368   0.00045      -56.52132      -56.52087
 2197.5000  L 1     -0.594015  0.002389   0.00020      -56.52107      -56.52087
 2197.7500  L 1     -0.592710  0.008050   0.00008      -56.52095      -56.52087
 2198.0000  L 1     -0.590001  0.013668   0.00010      -56.52097      -56.52087
 2198.2500  L 1     -0.585895  0.019156   0.00028      -56.52115      -56.52087
 2198.5000  L 1     -0.580421  0.024641   0.00060      -56.52147      -56.52087
 2198.7500  L 1     -0.573578  0.030103   0.00104      -56.52192      -56.52087
 2199.0000  L 1     -0.565367  0.035593   0.00159      -56.52247      -56.52087
 2199.2500  L 1     -0.555780  0.041107   0.00221      -56.52308      -56.52087
 2199.5000  L 1     -0.544811  0.046656   0.00286      -56.52373      -56.52087
 2199.7500  L 1     -0.532452  0.052231   0.00350      -56.52438      -56.52087
